order_id,user_id,product_id,old_name,category,price,base_price,quantity,amount,status,region,priority,customer_name,order_date,discount_pct
107185,21185,P1185,Football,Sports,45229.3,45229.3,5,226146.5,Cancelled,East,High,Neha Singh,2025-02-26,5
107186,21186,P1186,Cookbook,Books,32759.85,32759.85,9,294838.65,Pending,South,Medium,Meera Mehta,2025-06-07,10
107187,21187,P1187,Cookbook,Books,$4478.55,4478.55,7,31349.85,Returned,West,High,Kabir Mehta,2025-06-28,5
107188,21188,P1188,Running Shoes,Sports,12562.86,12562.86,4,50251.44,Pending,South,Low,Rohan Nair,2024-11-14,15
107189,21189,P1189,Sunscreen,Beauty,7604.8,7604.8,10,76048.0,Cancelled,East,Low,Diya Rao,2025-02-11,0
107190,21190,P1190,Air Fryer,Home & Kitchen,25959.38,25959.38,2,51918.76,Completed,South,Low,Vikram Gupta,2024-05-10,0
107191,21191,P1191,Biography,Books,29880.65,29880.65,8,239045.2,Pending,North,Medium,Priya Rao,2024-08-30,0
107192,21192,P1192,Perfume,Beauty,7430.47,7430.47,9,66874.23,Cancelled,South,High,Sara Sharma,2024-05-26,20
107193,21193,P1193,Dress,Clothing,$5780.39,5780.39,5,28901.95,Completed,West,High,Kabir Verma,2024-06-06,15
107194,21194,P1194,Vacuum Cleaner,Home & Kitchen,38835.42,38835.42,1,38835.42,Returned,South,Low,Vikram Singh,2024-08-30,5
107195,21195,P1195,Air Fryer,Home & Kitchen,45203.51,45203.51,6,271221.06,Returned,North,High,Rahul Gupta,2025-04-28,10
107196,21196,P1196,Perfume,Beauty,10632.62,10632.62,9,95693.58,Returned,East,Low,Sneha Reddy,2025-03-17,0
107197,21197,P1197,Headphones,Electronics,30069.52,30069.52,5,150347.6,Completed,North,Low,Aditya Sharma,2024-03-24,15
107198,21198,P1198,Dress,Clothing,$1413.21,1413.21,2,2826.42,Completed,West,Low,Meera Rao,2025-02-05,10
107199,21199,P1199,Smartphone,Electronics,,255.65,10,2556.5,Pending,South,Low,Ishaan Verma,2024-06-30,15
107200,21200,P1200,Toaster,Home & Kitchen,28037.55,28037.55,1,28037.55,Pending,North,High,Ananya Kapoor,2024-09-12,0
107201,21201,P1201,Running Shoes,Sports,6858.39,6858.39,6,41150.34,Returned,West,Medium,Kabir Sharma,2024-06-12,0
107202,,P1202,Perfume,Beauty,28882.51,28882.51,7,202177.57,Completed,North,High,Rohan Rao,2025-06-12,0
107203,21203,P1203,Toaster,Home & Kitchen,35530.45,35530.45,2,71060.9,Cancelled,North,Medium,Ishaan Reddy,2024-07-25,0
107204,21204,P1204,Rice 5kg,Grocery,35989.65,35989.65,7,251927.55,Cancelled,North,Low,Vikram Sharma,2025-02-17,20
107205,21205,P1205,Biography,Books,,46706.5,3,140119.5,Returned,North,High,Sneha Iyer,2024-01-02,15
107206,21206,P1206,Smartphone,Electronics,46735.18,46735.18,7,327146.26,Returned,West,Medium,Divya Nair,2024-11-03,5
107207,21207,P1207,Pasta Pack,Grocery,4282.22,4282.22,3,12846.66,Cancelled,West,Low,Ananya Gupta,2024-05-01,15
107208,21208,P1208,Cookbook,Books,34309.47,34309.47,9,308785.23,Completed,West,Medium,Ananya Singh,2024-05-12,20
107209,21209,P1209,Rice 5kg,Grocery,21508.19,21508.19,4,86032.76,Returned,West,High,Aditya Verma,2024-05-20,0
107210,21210,P1210,Lipstick,Beauty,47225.08,47225.08,3,141675.24,Completed,East,Low,Vivaan Gupta,2024-06-17,20
107211,21211,P1211,Running Shoes,Sports,9883.66,9883.66,9,88952.94,Returned,East,Medium,Rohan Verma,2024-05-10,20
107212,21212,P1212,Blender,Home & Kitchen,14032.31,14032.31,3,42096.93,Pending,South,Medium,Aditya Verma,2024-12-26,10
107213,21213,P1213,Cookbook,Books,$23802.92,23802.92,5,119014.6,Cancelled,South,Low,Ishaan Reddy,2024-10-23,0
107214,21214,P1214,Olive Oil,Grocery,35410.26,35410.26,2,70820.52,Completed,North,Low,Sneha Sharma,2024-03-10,20
107215,21215,P1215,Face Cream,Beauty,24768.89,24768.89,4,99075.56,Returned,South,Low,Amit Sharma,2024-04-18,15
107216,21216,P1216,Face Cream,Beauty,22932.49,22932.49,4,91729.96,Returned,East,Medium,Diya Gupta,2024-08-10,15
107217,21217,P1217,Face Cream,Beauty,3844.47,3844.47,5,19222.35,Pending,North,High,Ananya Sharma,2025-03-22,5
107218,21218,P1218,Jeans,Clothing,37024.83,37024.83,4,148099.32,Cancelled,East,Low,Ananya Kapoor,2025-01-19,0
107219,21219,P1219,Sci-Fi Book,Books,13571.53,13571.53,7,95000.71,Pending,North,Medium,Vikram Reddy,2024-06-17,10
107220,21220,P1220,Jeans,Clothing,11041.63,11041.63,8,88333.04,Pending,West,Low,Amit Reddy,2024-08-03,0
107221,21221,P1221,Biography,Books,,19765.85,6,118595.1,Cancelled,West,Low,Sneha Kapoor,2024-02-18,5
107222,21222,P1222,Cereal Box,Grocery,32745.65,32745.65,1,32745.65,Returned,East,High,Kiran Rao,2024-08-02,10
107223,21223,P1223,Olive Oil,Grocery,11345.67,11345.67,5,56728.35,Completed,North,Low,Rahul Singh,2024-12-22,10
107224,21224,P1224,Face Cream,Beauty,46883.42,46883.42,6,281300.52,Returned,West,High,Neha Gupta,2024-07-16,15
107225,21225,P1225,Yoga Mat,Sports,7741.48,7741.48,6,46448.88,Returned,North,Medium,Kiran Reddy,2024-06-02,15
107226,21226,P1226,Cricket Bat,Sports,5895.97,5895.97,7,41271.79,Returned,East,Medium,Ananya Reddy,2025-04-22,0
107227,21227,P1227,Rice 5kg,Grocery,$31020.75,31020.75,5,155103.75,Pending,East,Medium,Kiran Gupta,2024-11-07,15
107228,21228,P1228,Face Cream,Beauty,21322.63,21322.63,8,170581.04,Cancelled,West,Medium,Divya Singh,2025-01-01,20
107229,21229,P1229,Sunscreen,Beauty,11552.95,11552.95,5,57764.75,Pending,North,Low,Aditya Verma,2024-05-04,0
107230,21230,P1230,Cricket Bat,Sports,1638.38,1638.38,9,14745.42,Returned,West,High,Rohan Sharma,2025-02-21,15
107231,21231,P1231,Camera,Electronics,42659.75,42659.75,9,383937.75,Pending,East,Medium,Ananya Gupta,2024-06-17,10
107232,21232,P1232,Cereal Box,Grocery,39992.06,39992.06,10,399920.6,Completed,West,Low,Ishaan Singh,2024-07-25,15
107233,21233,P1233,Sunscreen,Beauty,27040.5,27040.5,1,27040.5,Cancelled,East,High,Sneha Mehta,2025-04-30,0
107234,,P1234,Cookware Set,Home & Kitchen,,33094.75,4,132379.0,Returned,North,Low,Divya Rao,2024-05-26,0
107235,21235,P1235,Sci-Fi Book,Books,21407.46,21407.46,10,214074.6,Completed,East,High,Divya Mehta,2024-12-30,5
107236,21236,P1236,Cookware Set,Home & Kitchen,,16397.48,6,98384.88,Cancelled,East,Medium,Arjun Rao,2024-05-19,0
107237,21237,P1237,T-Shirt,Clothing,,22798.05,1,22798.05,Completed,West,Medium,Priya Mehta,2024-03-17,5
107238,,P1238,Tablet,Electronics,792.03,792.03,8,6336.24,Pending,West,High,Ananya Singh,2024-09-20,0
107239,21239,P1239,Cookware Set,Home & Kitchen,21753.33,21753.33,3,65259.99,Returned,North,Medium,Sara Kapoor,2024-08-04,10
107240,21240,P1240,Blender,Home & Kitchen,36868.85,36868.85,8,294950.8,Pending,South,High,Kiran Verma,2024-05-22,15
107241,21241,P1241,Cereal Box,Grocery,14149.15,14149.15,6,84894.9,Cancelled,North,Medium,Sneha Gupta,2024-09-12,0
107242,21242,P1242,Sweater,Clothing,11672.96,11672.96,4,46691.84,Pending,East,Medium,Rohan Rao,2025-01-24,20
107243,21243,P1243,Shampoo,Beauty,24127.18,24127.18,9,217144.62,Pending,West,Medium,Ananya Nair,2024-10-13,0
107244,21244,P1244,Olive Oil,Grocery,37268.89,37268.89,2,74537.78,Completed,East,Low,Vikram Iyer,2024-10-08,5
107245,21245,P1245,Pasta Pack,Grocery,31393.49,31393.49,9,282541.41,Returned,South,Medium,Neha Reddy,2024-11-23,15
107246,21246,P1246,Sunscreen,Beauty,7429.49,7429.49,7,52006.43,Pending,South,Medium,Kabir Rao,2024-03-25,0
107247,21247,P1247,Jeans,Clothing,41179.27,41179.27,10,411792.7,Cancelled,South,Medium,Vikram Kapoor,2024-06-06,0
107248,21248,P1248,Smartwatch,Electronics,,37014.39,5,185071.95,Completed,South,High,Sara Mehta,2024-01-22,0
107249,21249,P1249,Air Fryer,Home & Kitchen,49400.62,49400.62,4,197602.48,Completed,South,Medium,Divya Singh,2024-06-18,10
107250,21250,P1250,Sunscreen,Beauty,41117.69,41117.69,3,123353.07,Completed,West,Medium,Divya Iyer,2025-01-01,10
107251,21251,P1251,Self-Help Book,Books,48351.31,48351.31,4,193405.24,Pending,North,High,Amit Rao,2024-03-09,10
107252,21252,P1252,Olive Oil,Grocery,37212.44,37212.44,1,37212.44,Completed,North,High,Ishaan Mehta,2024-04-22,10
107253,21253,P1253,Jeans,Clothing,48087.3,48087.3,1,48087.3,Cancelled,East,Medium,Priya Sharma,2025-05-13,0
107254,21254,P1254,Monitor,Electronics,37848.83,37848.83,2,75697.66,Pending,South,Medium,Rohan Verma,2024-03-20,5
107255,21255,P1255,Olive Oil,Grocery,40175.08,40175.08,7,281225.56,Cancelled,East,High,Neha Verma,2024-11-10,5
107256,21256,P1256,Face Cream,Beauty,49248.93,49248.93,8,393991.44,Returned,West,Low,Aditya Verma,2024-01-31,10
107257,21257,P1257,Running Shoes,Sports,34601.42,34601.42,4,138405.68,Returned,South,Low,Rahul Reddy,2025-02-23,5
107258,21258,P1258,Blender,Home & Kitchen,9559.37,9559.37,6,57356.22,Completed,East,Medium,Rohan Gupta,2024-09-28,0
107259,21259,P1259,Dumbbell Set,Sports,43502.83,43502.83,4,174011.32,Completed,North,Medium,Kabir Rao,2024-11-20,20
107260,21260,P1260,Sunscreen,Beauty,5767.92,5767.92,1,5767.92,Returned,North,Low,Priya Iyer,2025-03-22,20
107261,21261,P1261,Cricket Bat,Sports,14022.43,14022.43,1,14022.43,Returned,South,High,Priya Singh,2024-12-09,0
107262,21262,P1262,Laptop,Electronics,22717.5,22717.5,5,113587.5,Cancelled,West,High,Pooja Singh,2024-07-07,15
107263,21263,P1263,Self-Help Book,Books,7298.5,7298.5,8,58388.0,Returned,South,High,Vikram Singh,2024-07-10,15
107264,21264,P1264,Toaster,Home & Kitchen,27885.73,27885.73,2,55771.46,Completed,East,Medium,Rahul Nair,2024-07-01,5
107265,21265,P1265,Air Fryer,Home & Kitchen,29399.13,29399.13,8,235193.04,Cancelled,South,Low,Pooja Singh,2025-02-07,5
107266,21266,P1266,Olive Oil,Grocery,44332.09,44332.09,6,265992.54,Completed,North,Medium,Priya Kapoor,2024-02-26,10
107267,21267,P1267,Face Cream,Beauty,18229.96,18229.96,2,36459.92,Returned,South,High,Ishaan Kapoor,2024-06-17,10
107268,21268,P1268,Yoga Mat,Sports,3751.28,3751.28,5,18756.4,Pending,North,Low,Diya Verma,2025-06-01,0
107269,21269,P1269,Cookbook,Books,36088.38,36088.38,6,216530.28,Completed,South,High,Kiran Rao,2024-12-10,15
107270,21270,P1270,Vacuum Cleaner,Home & Kitchen,17014.32,17014.32,5,85071.6,Pending,South,Low,Aditya Iyer,2024-01-24,0
107271,21271,P1271,Pasta Pack,Grocery,44608.55,44608.55,3,133825.65,Pending,East,Low,Neha Sharma,2024-05-11,0
107272,21272,P1272,Sneakers,Clothing,35553.84,35553.84,10,355538.4,Cancelled,East,High,Rohan Singh,2024-12-27,0
107273,21273,P1273,Cookbook,Books,6610.85,6610.85,10,66108.5,Returned,West,Low,Ishaan Gupta,2024-01-12,0
107274,21274,P1274,Self-Help Book,Books,17266.97,17266.97,3,51800.91,Returned,West,Medium,Diya Reddy,2024-01-07,15
107275,21275,P1275,Dumbbell Set,Sports,33754.57,33754.57,3,101263.71,Returned,South,Low,Sara Sharma,2024-07-05,15
107276,21276,P1276,Sneakers,Clothing,$42084.66,42084.66,2,84169.32,Cancelled,West,Low,Meera Nair,2024-12-03,20
107277,21277,P1277,Tablet,Electronics,32535.03,32535.03,7,227745.21,Cancelled,East,High,Sneha Singh,2024-04-28,0
107278,21278,P1278,Lipstick,Beauty,$47526.83,47526.83,8,380214.64,Completed,North,High,Rahul Gupta,2024-08-27,0
107279,,P1279,Pasta Pack,Grocery,8250.31,8250.31,9,74252.79,Pending,South,Low,Kiran Kapoor,2024-10-20,0
107280,,P1280,Vacuum Cleaner,Home & Kitchen,16326.17,16326.17,2,32652.34,Pending,South,High,Sneha Reddy,2025-04-24,0
107281,21281,P1281,Self-Help Book,Books,$41441.6,41441.6,1,41441.6,Returned,North,High,Sneha Mehta,2024-04-28,10
107282,21282,P1282,Laptop,Electronics,4954.45,4954.45,7,34681.15,Completed,South,Low,Ananya Verma,2024-06-21,5
107283,21283,P1283,Sneakers,Clothing,17674.68,17674.68,6,106048.08,Cancelled,South,Low,Ishaan Mehta,2025-03-17,5
107284,21284,P1284,Jeans,Clothing,$49951.66,49951.66,3,149854.98,Pending,North,Low,Pooja Nair,2024-04-02,15
107285,21285,P1285,Laptop,Electronics,20168.76,20168.76,9,181518.84,Returned,South,High,Divya Iyer,2024-06-29,0
107286,21286,P1286,Shampoo,Beauty,22282.09,22282.09,9,200538.81,Pending,South,Medium,Sara Kapoor,2024-12-21,0
107287,21287,P1287,Tablet,Electronics,44133.66,44133.66,3,132400.98,Completed,East,Low,Arjun Rao,2025-05-14,15
107288,21288,P1288,Smartwatch,Electronics,47904.53,47904.53,2,95809.06,Pending,East,Low,Sara Verma,2025-03-29,0
107289,21289,P1289,Biography,Books,14377.76,14377.76,4,57511.04,Returned,North,Low,Sneha Kapoor,2024-07-13,0
107290,21290,P1290,Toaster,Home & Kitchen,11956.12,11956.12,4,47824.48,Returned,South,Medium,Priya Verma,2024-05-04,0
107291,,P1291,T-Shirt,Clothing,16685.61,16685.61,8,133484.88,Cancelled,East,Low,Vikram Gupta,2025-04-17,5
107292,,P1292,Biography,Books,7413.73,7413.73,4,29654.92,Returned,South,Low,Divya Verma,2024-11-02,15
107293,21293,P1293,Olive Oil,Grocery,1253.72,1253.72,1,1253.72,Completed,South,Medium,Sneha Kapoor,2024-06-22,0
107294,21294,P1294,Headphones,Electronics,20304.9,20304.9,4,81219.6,Pending,North,Medium,Ananya Nair,2025-02-25,15
107295,21295,P1295,Rice 5kg,Grocery,17176.21,17176.21,4,68704.84,Cancelled,South,Medium,Kiran Nair,2024-03-02,0
107296,21296,P1296,Lipstick,Beauty,24217.16,24217.16,5,121085.8,Cancelled,East,Medium,Rohan Sharma,2024-10-28,0
107297,,P1297,Running Shoes,Sports,,8004.36,1,8004.36,Pending,West,Low,Rahul Singh,2024-02-08,0
107298,21298,P1298,Camera,Electronics,38002.8,38002.8,7,266019.6,Returned,South,Low,Neha Iyer,2025-06-16,10
107299,21299,P1299,Camera,Electronics,1265.76,1265.76,3,3797.28,Cancelled,South,Low,Vivaan Nair,2024-08-11,0
107300,,P1300,Face Cream,Beauty,44066.0,44066.0,10,440660.0,Returned,South,Medium,Sara Sharma,2024-05-12,0
107301,21301,P1301,Blender,Home & Kitchen,49847.6,49847.6,2,99695.2,Cancelled,East,Medium,Meera Verma,2024-12-03,0
107302,21302,P1302,Dress,Clothing,$29745.64,29745.64,1,29745.64,Cancelled,South,Low,Rahul Nair,2024-07-24,0
107303,21303,P1303,Sunscreen,Beauty,34574.78,34574.78,9,311173.02,Returned,East,Medium,Sara Iyer,2024-08-10,5
107304,21304,P1304,Jeans,Clothing,45373.46,45373.46,6,272240.76,Completed,South,High,Sara Rao,2025-04-08,5
107305,21305,P1305,Yoga Mat,Sports,25020.19,25020.19,4,100080.76,Pending,South,Medium,Aditya Verma,2024-10-29,0
107306,21306,P1306,Football,Sports,10446.44,10446.44,8,83571.52,Returned,West,Low,Kiran Nair,2025-04-17,10
107307,21307,P1307,Cricket Bat,Sports,11390.07,11390.07,1,11390.07,Completed,West,High,Diya Verma,2024-09-19,0
107308,21308,P1308,T-Shirt,Clothing,37186.26,37186.26,9,334676.34,Pending,West,High,Kiran Sharma,2024-08-27,15
107309,21309,P1309,Vacuum Cleaner,Home & Kitchen,39684.07,39684.07,2,79368.14,Returned,North,High,Sneha Reddy,2025-03-10,20
107310,,P1310,Sneakers,Clothing,28982.83,28982.83,2,57965.66,Returned,West,Low,Diya Mehta,2024-09-29,0
107311,,P1311,Dress,Clothing,35759.01,35759.01,3,107277.03,Completed,West,Medium,Vikram Gupta,2024-09-06,0
107312,,P1312,Coffee Beans,Grocery,12439.2,12439.2,10,124392.0,Completed,North,Low,Aditya Sharma,2024-06-11,0
107313,21313,P1313,Novel,Books,17505.18,17505.18,6,105031.08,Pending,North,High,Aarav Iyer,2024-10-19,5
107314,21314,P1314,Self-Help Book,Books,21905.43,21905.43,6,131432.58,Cancelled,South,Low,Kiran Nair,2024-09-23,0
107315,21315,P1315,Toaster,Home & Kitchen,38919.7,38919.7,1,38919.7,Cancelled,East,Medium,Vikram Rao,2024-08-29,0
107316,21316,P1316,Football,Sports,3199.14,3199.14,10,31991.4,Cancelled,North,Medium,Pooja Verma,2024-02-18,10
107317,21317,P1317,Running Shoes,Sports,15595.28,15595.28,6,93571.68,Pending,West,Medium,Pooja Kapoor,2024-01-10,0
107318,21318,P1318,Toaster,Home & Kitchen,45824.59,45824.59,5,229122.95,Completed,East,High,Kabir Nair,2024-01-20,20
107319,21319,P1319,Air Fryer,Home & Kitchen,5592.64,5592.64,5,27963.2,Cancelled,South,Low,Vikram Reddy,2024-03-25,10
107320,21320,P1320,Air Fryer,Home & Kitchen,8509.97,8509.97,4,34039.88,Cancelled,West,High,Sneha Gupta,2024-11-23,20
107321,21321,P1321,Pasta Pack,Grocery,9867.0,9867.0,9,88803.0,Cancelled,East,Low,Aditya Singh,2024-02-11,10
107322,21322,P1322,Tablet,Electronics,11762.06,11762.06,6,70572.36,Returned,West,Medium,Ishaan Nair,2025-05-16,5
107323,21323,P1323,Jeans,Clothing,28392.98,28392.98,9,255536.82,Pending,East,Low,Aditya Kapoor,2024-05-20,0
107324,,P1324,Cookware Set,Home & Kitchen,11397.24,11397.24,8,91177.92,Pending,East,High,Vivaan Singh,2024-06-17,15
107325,,P1325,Self-Help Book,Books,29972.35,29972.35,10,299723.5,Cancelled,South,Low,Vivaan Mehta,2025-04-14,0
107326,21326,P1326,Running Shoes,Sports,4645.78,4645.78,9,41812.02,Pending,South,Medium,Kabir Nair,2025-02-11,0
107327,21327,P1327,Cookware Set,Home & Kitchen,29541.14,29541.14,5,147705.7,Pending,East,Low,Neha Mehta,2024-02-29,10
107328,21328,P1328,Lipstick,Beauty,11499.59,11499.59,10,114995.9,Completed,North,High,Aditya Verma,2024-01-20,0
107329,21329,P1329,Yoga Mat,Sports,40609.82,40609.82,9,365488.38,Completed,East,Low,Neha Reddy,2024-12-14,5
107330,21330,P1330,Sweater,Clothing,46143.21,46143.21,5,230716.05,Completed,East,Low,Amit Sharma,2024-07-01,0
107331,21331,P1331,Pasta Pack,Grocery,8854.29,8854.29,5,44271.45,Returned,South,Low,Ananya Mehta,2025-03-21,15
107332,21332,P1332,Toaster,Home & Kitchen,28654.98,28654.98,3,85964.94,Pending,South,Low,Arjun Verma,2024-05-17,20
107333,21333,P1333,Self-Help Book,Books,$38103.44,38103.44,5,190517.2,Cancelled,East,Low,Amit Mehta,2025-05-03,0
107334,21334,P1334,Lipstick,Beauty,5294.99,5294.99,7,37064.93,Returned,North,Low,Rahul Mehta,2024-12-18,0
107335,21335,P1335,Face Cream,Beauty,4333.31,4333.31,8,34666.48,Returned,South,Low,Rohan Singh,2024-09-14,10
107336,21336,P1336,Cereal Box,Grocery,4690.2,4690.2,8,37521.6,Completed,North,High,Rahul Rao,2024-09-08,20
107337,,P1337,Smartwatch,Electronics,40402.88,40402.88,6,242417.28,Returned,South,Low,Priya Gupta,2024-07-11,0
107338,21338,P1338,Yoga Mat,Sports,10087.71,10087.71,8,80701.68,Cancelled,West,Medium,Sneha Rao,2025-01-23,0
107339,21339,P1339,Perfume,Beauty,7335.41,7335.41,9,66018.69,Returned,West,Medium,Priya Sharma,2025-03-25,0
107340,21340,P1340,Olive Oil,Grocery,5711.15,5711.15,2,11422.3,Cancelled,East,Low,Aditya Sharma,2024-06-11,15
107341,21341,P1341,Smartwatch,Electronics,36737.9,36737.9,2,73475.8,Returned,West,Medium,Sara Reddy,2025-01-24,15
107342,21342,P1342,Smartwatch,Electronics,11300.04,11300.04,6,67800.24,Pending,East,High,Arjun Kapoor,2024-08-01,15
107343,21343,P1343,Sunscreen,Beauty,36573.37,36573.37,6,219440.22,Pending,East,Medium,Rohan Mehta,2024-02-11,0
107344,21344,P1344,Camera,Electronics,24089.9,24089.9,1,24089.9,Pending,East,High,Meera Rao,2025-05-24,20
107345,21345,P1345,Cereal Box,Grocery,5037.73,5037.73,10,50377.3,Pending,South,High,Kiran Singh,2025-01-08,10
107346,21346,P1346,Shampoo,Beauty,43357.57,43357.57,8,346860.56,Cancelled,North,Medium,Amit Gupta,2024-12-31,0
107347,21347,P1347,Biography,Books,20862.96,20862.96,2,41725.92,Completed,East,High,Neha Verma,2024-08-31,5
107348,21348,P1348,Lipstick,Beauty,15845.43,15845.43,5,79227.15,Cancelled,North,High,Meera Rao,2024-12-18,10
107349,21349,P1349,Coffee Beans,Grocery,40457.06,40457.06,2,80914.12,Completed,East,Medium,Divya Reddy,2024-05-25,15
107350,21350,P1350,Novel,Books,38362.99,38362.99,8,306903.92,Returned,North,Low,Divya Nair,2024-10-09,0
107351,21351,P1351,Olive Oil,Grocery,16166.22,16166.22,10,161662.2,Cancelled,North,Low,Priya Iyer,2024-07-12,0
107352,21352,P1352,Cookbook,Books,,27021.44,7,189150.08,Cancelled,East,High,Diya Gupta,2024-03-11,10
107353,21353,P1353,Blender,Home & Kitchen,24353.93,24353.93,4,97415.72,Completed,East,Low,Rahul Kapoor,2024-06-30,0
107354,21354,P1354,Jeans,Clothing,20109.95,20109.95,7,140769.65,Completed,West,Low,Vivaan Gupta,2025-01-05,10
107355,21355,P1355,Shampoo,Beauty,45818.38,45818.38,7,320728.66,Pending,East,High,Kabir Kapoor,2024-08-25,20
107356,21356,P1356,Vacuum Cleaner,Home & Kitchen,,48237.61,8,385900.88,Cancelled,East,High,Rahul Rao,2025-04-17,10
107357,21357,P1357,Running Shoes,Sports,22575.3,22575.3,5,112876.5,Pending,South,High,Arjun Iyer,2025-05-15,15
107358,21358,P1358,Vacuum Cleaner,Home & Kitchen,$940.03,940.03,8,7520.24,Pending,West,Medium,Sara Verma,2024-11-10,15
107359,21359,P1359,Smartwatch,Electronics,26973.18,26973.18,1,26973.18,Pending,East,High,Pooja Nair,2024-07-11,5
107360,21360,P1360,Sweater,Clothing,49206.69,49206.69,6,295240.14,Completed,South,High,Ananya Reddy,2024-05-14,5
107361,21361,P1361,Yoga Mat,Sports,12774.05,12774.05,8,102192.4,Returned,West,High,Vikram Reddy,2025-02-10,0
107362,,P1362,Running Shoes,Sports,42414.3,42414.3,9,381728.7,Returned,South,Low,Ananya Singh,2024-09-30,5
107363,21363,P1363,Vacuum Cleaner,Home & Kitchen,42915.61,42915.61,1,42915.61,Pending,East,Low,Ananya Iyer,2025-02-22,10
107364,21364,P1364,Smartphone,Electronics,18354.6,18354.6,9,165191.4,Completed,West,Medium,Aarav Verma,2025-05-13,0
107365,21365,P1365,Running Shoes,Sports,2920.19,2920.19,1,2920.19,Completed,South,High,Pooja Mehta,2025-06-05,0
107366,21366,P1366,Jeans,Clothing,32324.75,32324.75,8,258598.0,Completed,East,Medium,Sneha Sharma,2024-07-15,20
107367,21367,P1367,Smartphone,Electronics,25576.42,25576.42,2,51152.84,Pending,South,High,Sneha Nair,2024-06-18,0
107368,21368,P1368,Sweater,Clothing,25635.05,25635.05,9,230715.45,Returned,South,High,Ananya Gupta,2024-03-13,5
107369,21369,P1369,Camera,Electronics,17495.38,17495.38,8,139963.04,Cancelled,West,Low,Rohan Mehta,2024-10-04,0
107370,21370,P1370,Sneakers,Clothing,13390.5,13390.5,9,120514.5,Returned,West,High,Meera Gupta,2025-03-06,20
107371,21371,P1371,Football,Sports,20756.11,20756.11,2,41512.22,Returned,West,Low,Diya Iyer,2025-04-24,5
107372,21372,P1372,Shampoo,Beauty,,6817.32,8,54538.56,Completed,North,Low,Priya Gupta,2025-02-22,20
107373,21373,P1373,Coffee Beans,Grocery,$9418.91,9418.91,8,75351.28,Returned,South,Low,Arjun Iyer,2024-09-19,5
107374,21374,P1374,Biography,Books,17782.77,17782.77,3,53348.31,Cancelled,East,High,Sneha Verma,2024-12-08,15
107375,21375,P1375,Blender,Home & Kitchen,21571.12,21571.12,8,172568.96,Completed,North,High,Rohan Kapoor,2024-10-14,0
107376,21376,P1376,Coffee Beans,Grocery,46948.01,46948.01,1,46948.01,Pending,East,Medium,Neha Verma,2024-03-16,0
